JobTitle,Company,CompanyRating,JobLocation,Remote,PostDate,ExtractionDate,JobUrl
"Manager, Clinical Science Analytics & Insights (CSAI)",Clinical Solutions,,"Madrid, Madrid provincia",True,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=dff0a2dca64580cb&fccid=ee36318f492b3846&vjs=3
"Data Scientist (Python, Machine Learning, Hadoop)",BETWEEN,"4,0","Bilbao, Vizcaya provincia",False,hace 27 días,2021-03-29,https://es.indeed.com/rc/clk?jk=bf1ba63e90c7e807&fccid=ebbb60231f495644&vjs=3
"(Senior) Medical Science Liaison, Spain",Seagen,,"Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=1813ef7df942eb54&fccid=52558a648544a28b&vjs=3
"Lead Data Engineer, DEEP - BCG GAMMA",The Boston Consulting Group,"4,2","Madrid, Madrid provincia",False,hace 17 días,2021-03-29,https://es.indeed.com/rc/clk?jk=7dee28a857f5cc59&fccid=b95f9eb47968fa13&vjs=3
Manager or Senior Manager for Retail Industry,Accenture,"4,0","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=52d7193c5a6bb0f7&fccid=a4e4e2eaf26690c9&vjs=3
Senior Talent Acquisition Specialist,RavenPack,,"Marbella, Málaga provincia",True,hace 24 días,2021-03-29,https://es.indeed.com/rc/clk?jk=c6935429c31a9cc3&fccid=2756545d57d59109&vjs=3
Head ADME,Eurofins Central Laboratory,"3,0","Murcia, Murcia provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=ffbe1c726513f72d&fccid=da33f48dbeb2e889&vjs=3
Senior Media Software Engineer - Barcelona,Vonage,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=dbb4dec4c84ab16e&fccid=9ae5a27119edd141&vjs=3
"AI/ML - Language Engineer (Norwegian), Siri Understanding",Apple,"4,2","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=b7ce2693ef6776bf&fccid=c1099851e9794854&vjs=3
Frontend Developer,Boston Consulting Group,"4,2","Madrid, Madrid provincia",False,hace 18 días,2021-03-29,https://es.indeed.com/rc/clk?jk=15e5e686633f1c82&fccid=b95f9eb47968fa13&vjs=3
"AI/ML - Language Engineer (Russian), Siri Understanding",Apple,"4,2","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=26216b4564114f66&fccid=c1099851e9794854&vjs=3
letgo - Search Engineer,OLX Group,,"Barcelona, Barcelona provincia",False,hace 9 días,2021-03-29,https://es.indeed.com/rc/clk?jk=6228bbe6bd72a06e&fccid=68a03abfcf7e0aaa&vjs=3
Software Engineer (VEIS-RISC3CAT),Center for Genomic Regulation,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=2d86e8f891fa125e&fccid=83df17e5cf55215f&vjs=3
Data Architect - MuleSoft Training & Certification,Salesforce,"4,3","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=126993eea5078c31&fccid=4027cfd917e1ee29&vjs=3
Senior Business Analytics Consultant,Wunderman,"3,8","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=37c77d6ad397a0de&fccid=bfef2b2da6904e2a&vjs=3
C++ Senior Software Engineer - Barcelona,Vonage,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=6d4b03ed715bc304&fccid=9ae5a27119edd141&vjs=3
Software Architect - BCG GAMMA,The Boston Consulting Group,"4,2","Barcelona, Barcelona provincia",False,hace 11 días,2021-03-29,https://es.indeed.com/rc/clk?jk=7918ae2d8142acef&fccid=b95f9eb47968fa13&vjs=3
VP of Product,Domestika,,,True,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=9ad103b15b39355a&fccid=2c9165e20afc5fc3&vjs=3
"Senior Data Engineer, Madrid",Coverwallet,,"Madrid, Madrid provincia",False,hace 6 días,2021-03-29,https://es.indeed.com/rc/clk?jk=60e14cd73d3c08f3&fccid=2d5cf31320b20a19&vjs=3
ML Ops Engineer (Openbank),Santander,"3,6","Madrid, Madrid provincia",True,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=f889a9af929a3c81&fccid=e57a47a3d1d90e39&vjs=3
Senior .net Developer,DNV GL AS,"3,8","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=90778b00199f8346&fccid=e11925963c0b831e&vjs=3
Data Manager,Blok,,"Barcelona, Barcelona provincia",False,hace 13 días,2021-03-29,https://es.indeed.com/rc/clk?jk=6523d9c6f4d7c00f&fccid=78744af49af840d1&vjs=3
Vice President of Software Engineering,Zinio,"3,3","Barcelona, Barcelona provincia",True,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=370977fb65624cc8&fccid=925b8e3f4298ad62&vjs=3
Cloud Solution Architect (Data and AI),Microsoft,"4,2","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=42890f8b5e59d328&fccid=734cb5a01ee60f80&vjs=3
Software Engineer PRECISIONTOX,Center for Genomic Regulation,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=7eafd28f735e758b&fccid=83df17e5cf55215f&vjs=3
Research position in HPC applied to open-source CFD software (R1 - RE1 - RE2 - R2),Barcelona Supercomputing Center (BSC),,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=c1250f760280d68b&fccid=a9e2246650287c61&vjs=3
Post-doctoral position in neuromonitoring with fNIRS/fDCS for neonatal care,The Institute of Photonic Sciences (ICFO),,"Castelldefels, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=5b172e65855e1f6f&fccid=d33336c23f2b1607&vjs=3
Senior Backend Engineer (m/f/x),BCG Digital Ventures,,"Barcelona, Barcelona provincia",False,hace 13 días,2021-03-29,https://es.indeed.com/rc/clk?jk=f720a25eafb3ca01&fccid=1f69c9c641b4c973&vjs=3
Senior BI Engineer,Glovo,"3,1","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=c4f12e8d78d06111&fccid=e79aa74d1d3ace1e&vjs=3
Postdoctoral Researcher – AI/ML applications in Personalised Medicine (R2),Barcelona Supercomputing Center (BSC),,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=a1057f11c96e18a3&fccid=a9e2246650287c61&vjs=3
"Sr. Program Manager, PSAS Network Footprint","Amazon Spain Services, S.L.","3,6","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=17814e5506c9e520&fccid=fe2d21eef233e94a&vjs=3
"AI/ML - Language Engineer (Arabic), Siri Understanding",Apple,"4,2","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=d4187a2b14b980bb&fccid=c1099851e9794854&vjs=3
Senior Data Engineer,OneAPPS GmbH,,"Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/company/OneAPPS-GmbH/jobs/Senior-data-engineer-5c1da7269f4848cb?fccid=0b34b6eff2c78a15&vjs=3
Post-doctoral position in Mechanobiology of Cerebral Organoids,The Institute of Photonic Sciences (ICFO),,"Castelldefels, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=5533489db5927d12&fccid=d33336c23f2b1607&vjs=3
Senior Data Engineer,Glovo,"3,1","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=4ee7b8deb4e598bd&fccid=e79aa74d1d3ace1e&vjs=3
Big Data Engineer/Ingeniero Big Data sector Banca,Catenon,,"Palma de Mallorca, Illes Balears provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=0781ff55cb905088&fccid=954e55536232ffe0&vjs=3
"(Senior) Medical Science Liaison, Spain",Seagen,,"Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=1813ef7df942eb54&fccid=52558a648544a28b&vjs=3
Senior Business Analytics Consultant,Wunderman,"3,8","Málaga, Málaga provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=0587cf8f65e3ec0b&fccid=bfef2b2da6904e2a&vjs=3
Senior .net Developer,DNV GL AS,"3,8","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=90778b00199f8346&fccid=e11925963c0b831e&vjs=3
ML Engineer,PepsiCo,"3,8","Cornellà de Llobregat, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=4c337390a769c8af&fccid=2973259ddc967948&vjs=3
POST-DOC MICROFLUIDICS ENGINEER,MICROLIQUID,,"Arrasate/Mondragón, Guipúzcoa provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=16a6a5836cfc007a&fccid=cc742d02295d8eaf&vjs=3
QA Automation Engineer,Altair Engineering,,"Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=1a8b6e48c253149a&fccid=3453268f43beb582&vjs=3
Java Developer - International Telecommunications Company.,Page Personnel España,"2,5","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=2125af3d612e3ec7&fccid=e5ea1ff710ce39ca&vjs=3
"Solution Delivery Manager, DEEP - BCG GAMMA",The Boston Consulting Group,"4,2","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=b22802fa3338c720&fccid=b95f9eb47968fa13&vjs=3
Data Manager,Blok,,"Barcelona, Barcelona provincia",False,hace 13 días,2021-03-29,https://es.indeed.com/rc/clk?jk=6523d9c6f4d7c00f&fccid=78744af49af840d1&vjs=3
Post-doctoral position in Mechanobiology of Cerebral Organoids,The Institute of Photonic Sciences (ICFO),,"Castelldefels, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=5533489db5927d12&fccid=d33336c23f2b1607&vjs=3
Senior Full Stack Software Engineer (Signals Screening) Remote,PerkinElmer,"3,7","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=be33d0fa2a5d645a&fccid=dedb01f1a81e63e6&vjs=3
AI Team Leader,BeDistic,,"Madrid, Madrid provincia",True,hace 26 días,2021-03-29,https://es.indeed.com/company/BeDistic/jobs/Ai-team-leader-fd59f868d0f1dc48?fccid=37e20869803ef02e&vjs=3
Site Reliability Engineer,DEXMA,,"Barcelona, Barcelona provincia",True,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=731c4731d1905cd0&fccid=0dd66025aaa1f2fe&vjs=3
"Director of Product Management, Mobile",Domestika,,,True,hace 16 días,2021-03-29,https://es.indeed.com/rc/clk?jk=8b430766257d60b9&fccid=2c9165e20afc5fc3&vjs=3
"Director of Product Management, Growth",Domestika,,,True,hace 16 días,2021-03-29,https://es.indeed.com/rc/clk?jk=ccbd5521236ecde8&fccid=2c9165e20afc5fc3&vjs=3
Senior CMS Product Designer,Domestika,,,True,hace 11 días,2021-03-29,https://es.indeed.com/rc/clk?jk=ac312cbade9acdf3&fccid=2c9165e20afc5fc3&vjs=3
Product Management - EU Amazon Vendor Services,Amazon EU SARL (Spain Branch),"3,6","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=1fd16fc4555eff90&fccid=fe2d21eef233e94a&vjs=3
Consultoría | Senior Associate DevOps Hub Málaga,PwC,"4,0","Málaga, Málaga provincia",False,hace 25 días,2021-03-29,https://es.indeed.com/rc/clk?jk=d0651cfe15e34cbc&fccid=5e964c4afc56b180&vjs=3
Research position in HPC applied to open-source CFD software (R1 - RE1 - RE2 - R2),Barcelona Supercomputing Center (BSC),,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=c1250f760280d68b&fccid=a9e2246650287c61&vjs=3
.NET Developer,Psicotec,,"Valencia, Valencia provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=7dd3e0f5a1800826&fccid=bf2f4f35953153d2&vjs=3
AI Team Leader,Krashlando,,"Madrid, Madrid provincia",False,hace 8 días,2021-03-29,https://es.indeed.com/rc/clk?jk=f71787a8aa2fb6ea&fccid=5e88048acc92e2e1&vjs=3
Senior .NET Developer,Wunderman,"3,8","Málaga, Málaga provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=6db0946f37efc756&fccid=bfef2b2da6904e2a&vjs=3
Software Engineer for Palantir Technologies Madrid/Barcelona/Bilbao,Accenture,"4,0","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=c12dd80a7c459d4e&fccid=a4e4e2eaf26690c9&vjs=3
SAS Programmer,PSI CRO,,"Madrid, Madrid provincia",False,hace 26 días,2021-03-29,https://es.indeed.com/rc/clk?jk=773fb8ba52e25fc4&fccid=137df86e2563b2c0&vjs=3
Business Intelligence Analyst,Wallapop,,"Barcelona, Barcelona provincia",True,hace 6 días,2021-03-29,https://es.indeed.com/rc/clk?jk=5c61e1a9b60d2718&fccid=65fcc20ad0c93068&vjs=3
AI/ML-Ops Engineer,Hays,"3,6","Centro-Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=834da6cba1a1344a&fccid=31670bef3ae6497b&vjs=3
INTERNATIONAL RISK DEPARTMENT Software Engineer,BNP Paribas,"3,9","Madrid, Madrid provincia",False,hace 27 días,2021-03-29,https://es.indeed.com/rc/clk?jk=298a6da864a53c95&fccid=1392500f835bba92&vjs=3
Postdoctoral Researcher – AI/ML applications in Personalised Medicine (R2),Barcelona Supercomputing Center (BSC),,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=a1057f11c96e18a3&fccid=a9e2246650287c61&vjs=3
Senior Analytics Manager – Mobile App Marketing,eDreams ODIGEO,"3,6","Barcelona, Barcelona provincia",True,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=fdbe35ea435755cb&fccid=34d04f6900db138d&vjs=3
SENIOR MICROFLUIDIC ENGINEER,MICROLIQUID,,"Arrasate/Mondragón, Guipúzcoa provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=7374642c809a94d5&fccid=cc742d02295d8eaf&vjs=3
Product Manager,OPM Recruitment,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=37df30e60eafec70&fccid=5f49509157db24a8&vjs=3
DATA ENGINEER - BIG DATA // MULTINATIONAL,HUB Talent,,"Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=f17d2687d76bf9bb&fccid=c0f3931109f1ccd3&vjs=3
Sr. Manager - Product Management - Technical,"Amazon Spain Services, S.L.","3,6","Madrid, Madrid provincia",False,hace 5 días,2021-03-29,https://es.indeed.com/rc/clk?jk=b620868f4918e37d&fccid=fe2d21eef233e94a&vjs=3
Linux System Administrator,Boehringer Ingelheim,"4,1","Sant Cugat del Vallès, Barcelona provincia",False,hace 3 días,2021-03-29,https://es.indeed.com/rc/clk?jk=097e8ad973b50d20&fccid=6902b1131240791f&vjs=3
Senior Product Manager,OPM Recruitment,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=50c48aa9339a7bb7&fccid=5f49509157db24a8&vjs=3
Head of Growth Finance (They/She/He),Glovo,"3,1","Barcelona, Barcelona provincia",False,hace 27 días,2021-03-29,https://es.indeed.com/rc/clk?jk=ab8092c536a0eae8&fccid=e79aa74d1d3ace1e&vjs=3
Product Manager - Support Tools (They/She/He),Glovo,"3,1","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=8115ad36d6c6ca4f&fccid=e79aa74d1d3ace1e&vjs=3
BI Engineer Lead,Glovo,"3,1","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=4ff1c317e5063b40&fccid=e79aa74d1d3ace1e&vjs=3
Data Analyst - Marketing Team,TeamCMP,,"Barcelona, Barcelona provincia",True,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=721ee68174f9ed53&fccid=227fc4d42723986a&vjs=3
Senior ML Engineer,PepsiCo,"3,8","Cornellà de Llobregat, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=ae775b9a2741c5ff&fccid=2973259ddc967948&vjs=3
Senior Software Engineer - Barcelona,Tempus,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=975574b5ae46ce63&fccid=8525bdcf5722dd27&vjs=3
"AI/ML - Language Engineer (German), Siri Understanding",Apple,"4,2","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=ceb87e0ebdc4e2be&fccid=c1099851e9794854&vjs=3
Cloud Security Architect,GFT Technologies,,"Madrid, Madrid provincia",True,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=040b20ecc00bad2e&fccid=8ab7cdd8a4b10bfc&vjs=3
Digital Strategy Project Leader/Principal (DigitalBCG),Boston Consulting Group,"4,2","Madrid, Madrid provincia",False,hace 29 días,2021-03-29,https://es.indeed.com/rc/clk?jk=773bb552c089024d&fccid=b95f9eb47968fa13&vjs=3
Product Designer UX/UI,ICP Search,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=31a2c00ed568ceaf&fccid=f3ddb251f1dbbebf&vjs=3
Senior Backend Engineer - Partner Integration,Glovo,"3,1","Barcelona, Barcelona provincia",False,hace 9 días,2021-03-29,https://es.indeed.com/rc/clk?jk=dc735fb629cad651&fccid=e79aa74d1d3ace1e&vjs=3
Senior Web Product Designer,Domestika,,,True,hace 11 días,2021-03-29,https://es.indeed.com/rc/clk?jk=e9a9f883017ca2bb&fccid=2c9165e20afc5fc3&vjs=3
Postdoctoral researcher in neurosciences,Centre Tecnologic de Catalunya,,"Reus, Tarragona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=99d3c6b0148eb559&fccid=6b79779c98eccf87&vjs=3
Senior Pricing Analyst,Liberty Seguros,"4,4","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=2547eed812e30cfd&fccid=0aacd2cb54d38942&vjs=3
Data Engineer,Adevinta,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CDUWlcJAFLsvJnItBP09zQvqfTfenw0A49Mj1GoT8-DttmapiigpUbkXQjA_EJNQUsVWffdF0RQr7EnEd4f9EU4QJbQHkFeh4tMt9kZ_Gxhvw2T3hLL7Be8xl_rJ6z_XnYp5afpEtvOxFH7wlAq__VYsTIKLgM_GmIM4zxoB2IsToHV-5wwOhBlvkbqrnmkaVQJzOt0TMdkxcR-g_A5q3iJuJaSotsXRlpNjTm-frK2CoyNhc7oDMCW3SrFZ1fHkW0Hrz4qG3JsM802mrjw2v51uassT1CxiBlKifgg3TnIhCqsp4gqrmKtAiQI1LESPB05ORn2vGEwlccNybrhQFgAYbUCHQqwyvP-Yb05FBrzn_N7sf-Zeg6XIBdEZWfWzWeystWTx1BTFHJ6sPt1gGd_HcG8k6YEAvB4xtfSej_pWCKwt1vuVY2qPGna_hI9r3PjWH4UHqiW0rB3zrlWvBZbyju52VCVIe75TRHkqaHoFzxaRYhfk7I45ehlDrJLDvEFLch0M4colyCu8gCbtQTB8cwEKZXfax6U3Ra0qSarQgdXw0LPkuHb0-9DIuvMIM39Tmo3Y1EDSxqk8ZdXsTr-i8jU8JV5FHlJQ6vzA35yY_9wUFcfYX8mH7ASpsP0gYrp3tkshrjzYA3v5XsqvIJT1A5lV3mO-LSbfy1FcXijrspnYRXUfZN&p=49&fvj=0&vjs=3
Head of Growth Finance (They/She/He),Glovo,"3,1","Barcelona, Barcelona provincia",False,hace 27 días,2021-03-29,https://es.indeed.com/rc/clk?jk=ab8092c536a0eae8&fccid=e79aa74d1d3ace1e&vjs=3
Data Engineer,Datatonic,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=203e0b454360f54e&fccid=45a86e5a9b5cd99b&vjs=3
DevOps Engineer,keepitup,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=577415a1c7ab6ee0&fccid=7fb3d7637812f6ac&vjs=3
Senior Backend Software Engineer with Java - Barcelona,Vonage,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=a8e93e80641408d9&fccid=9ae5a27119edd141&vjs=3
JAVA Software Engineer,Digital Talent Hub,,"Valencia, Valencia provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=6eabd061fae44bb6&fccid=0923ad20d9d3d34d&vjs=3
Sr. Manager - Product Management - Technical,"Amazon Spain Services, S.L.","3,6","Madrid, Madrid provincia",False,hace 5 días,2021-03-29,https://es.indeed.com/rc/clk?jk=b620868f4918e37d&fccid=fe2d21eef233e94a&vjs=3
"AI/ML - Language Engineer (Switzerland - German), Siri Understanding",Apple,"4,2","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=4f875b598ddc598e&fccid=c1099851e9794854&vjs=3
Front-end Developer R-Shiny,Hays,"3,6","Centro-Madrid, Madrid provincia",False,hace 24 días,2021-03-29,https://es.indeed.com/rc/clk?jk=7958eedd9acf6529&fccid=31670bef3ae6497b&vjs=3
Director of Growth,Blok,,"Barcelona, Barcelona provincia",False,hace 26 días,2021-03-29,https://es.indeed.com/rc/clk?jk=386c7071dc9a5f72&fccid=78744af49af840d1&vjs=3
Cloud Engineer - GAMMA,The Boston Consulting Group,"4,2","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=4e6f1da282b8e133&fccid=b95f9eb47968fa13&vjs=3
Ingeniero señalización ferroviaria,Scalian,,"Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=6fbdf0affabb5c9b&fccid=57dcfcf9cd559fcc&vjs=3
Senior UX/UI Designer,Talent Search People,"2,5","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=260ac9b6efd007b1&fccid=1bf227a140f85714&vjs=3
Principal Product Manager - Technical,"Amazon Spain Services, S.L.","3,6","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=b5f4667ed5c17101&fccid=fe2d21eef233e94a&vjs=3
BI Engineer Lead,Glovo,"3,1","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=4ff1c317e5063b40&fccid=e79aa74d1d3ace1e&vjs=3
Senior Backend Engineer - Partner Integration,Glovo,"3,1","Barcelona, Barcelona provincia",False,hace 9 días,2021-03-29,https://es.indeed.com/rc/clk?jk=dc735fb629cad651&fccid=e79aa74d1d3ace1e&vjs=3
Front-end Developer,The Boston Consulting Group,"4,2","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=8f53caaed04bafe5&fccid=b95f9eb47968fa13&vjs=3
Cloud Solution Architect (SAP on Azure),Microsoft,"4,2","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=425169e487d7b2de&fccid=734cb5a01ee60f80&vjs=3
Senior Software Development Engineer,Amazon EU SARL (Spain Branch),"3,6","Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=570e2187401df522&fccid=fe2d21eef233e94a&vjs=3
Cloud System Administrator,fonYou,,"Barcelona, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=b1169e33326668d4&fccid=8a03db04c918fd77&vjs=3
Cloud Solution Architect - Apps & Infra,Microsoft,"4,2","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=8e6f4db9a71a0c36&fccid=734cb5a01ee60f80&vjs=3
AWS System Administrator,Ryanair,"3,2","Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=b6a8a4c08f9be7f3&fccid=e04ab2cfa8d5c04a&vjs=3
Java Software Engineer,Psicotec,,"Valencia, Valencia provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=386e8060cc271e4c&fccid=bf2f4f35953153d2&vjs=3
AWS Solution Architect,BETWEEN,"4,0","Sant Cugat del Vallès, Barcelona provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=ea8c1ba0d2214446&fccid=ebbb60231f495644&vjs=3
Senior Software Developer - Linux C++,Malwarebytes,,"Madrid, Madrid provincia",False,hace 25 días,2021-03-29,https://es.indeed.com/rc/clk?jk=63f82a272b89ef0d&fccid=4a0960df9ba45145&vjs=3
Cloud DevOps,B2M,,"Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=e697647eeb0a95ee&fccid=89285c3a3b6a89d2&vjs=3
Senior Product Manager (m/f/x) Celonis Studio - Knowledge Models,Celonis,,"Madrid, Madrid provincia",False,Hace más de 30 días,2021-03-29,https://es.indeed.com/rc/clk?jk=d1c8cc0c1e6a18b7&fccid=e4a5e7f93e374233&vjs=3
